0, 10, 2.004050017, 1, 58
1, 7, 1.756824971, 2, 31
2, 11, 4.506019593, 3, 18
3, 8, 1.068000079, 4, 11
4, 4, 127.000000001, 5, 8
5, 3, 0.027932962, 6, 7
6,-1, 1.663729368, -1, -1
7,-1, 1.382271407, -1, -1
8, 9, 1.049499990, 9, 10
9,-1, 2.008721645, -1, -1
10,-1, 1.648537805, -1, -1
11, 3, 0.167039112, 12, 15
12, 8, 1.591500045, 13, 14
13,-1, 2.335675298, -1, -1
14,-1, 1.919850216, -1, -1
15, 10, 1.616250039, 16, 17
16,-1, 1.703054032, -1, -1
17,-1, 2.267202335, -1, -1
18, 5, 2.884399892, 19, 24
19, 9, 1.239699961, 20, 23
20, 11, 4.542891503, 21, 22
21,-1, 2.096749473, -1, -1
22,-1, 1.572346212, -1, -1
23,-1, 2.446506948, -1, -1
24, 1, 9.000000001, 25, 28
25, 6, 2.998242618, 26, 27
26,-1, 3.406142857, -1, -1
27,-1, 2.873813612, -1, -1
28, 4, 29.500000001, 29, 30
29,-1, 1.879795038, -1, -1
30,-1, 2.387015181, -1, -1
31, 12, 4.531044961, 32, 47
32, 5, 2.688066484, 33, 40
33, 13, 90.000000001, 34, 37
34, 12, 4.405127526, 35, 36
35,-1, 2.650324796, -1, -1
36,-1, 2.196021563, -1, -1
37, 6, 2.148262502, 38, 39
38,-1, 2.274857769, -1, -1
39,-1, 2.894255714, -1, -1
40, 3, 0.036073417, 41, 44
41, 9, 1.076400043, 42, 43
42,-1, 2.781721097, -1, -1
43,-1, 3.278480820, -1, -1
44, 0, 1.500000001, 45, 46
45,-1, 2.743858457, -1, -1
46,-1, 2.341865041, -1, -1
47, 4, 28.500000001, 48, 51
48, 2, 0.025141244, 49, 50
49,-1, 2.602923791, -1, -1
50,-1, 2.259576773, -1, -1
51, 4, 178.500000001, 52, 55
52, 7, 3.230803491, 53, 54
53,-1, 2.944671633, -1, -1
54,-1, 3.409250271, -1, -1
55, 8, 1.476939918, 56, 57
56,-1, 3.411510426, -1, -1
57,-1, 3.656296180, -1, -1
58, 1, 2.500000001, 59, 88
59, 10, 3.226999999, 60, 75
60, 7, 3.361064912, 61, 68
61, 10, 2.365000011, 62, 65
62, 11, 4.552187921, 63, 64
63,-1, 3.414643261, -1, -1
64,-1, 3.767324603, -1, -1
65, 9, 2.413100005, 66, 67
66,-1, 4.241741863, -1, -1
67,-1, 3.921027301, -1, -1
68, 9, 2.489500047, 69, 72
69, 4, 119.500000001, 70, 71
70,-1, 4.095890301, -1, -1
71,-1, 4.406220355, -1, -1
72, 8, 2.693880082, 73, 74
73,-1, 4.568620340, -1, -1
74,-1, 4.299719077, -1, -1
75, 8, 4.266499997, 76, 81
76, 9, 2.926825048, 77, 78
77,-1, 4.400473064, -1, -1
78, 5, 3.782675029, 79, 80
79,-1, 4.462744818, -1, -1
80,-1, 4.570967349, -1, -1
81, 6, 4.406665326, 82, 85
82, 4, 150.000000001, 83, 84
83,-1, 4.798446575, -1, -1
84,-1, 4.845820378, -1, -1
85, 13, 89.500000001, 86, 87
86,-1, 4.900371429, -1, -1
87,-1, 4.933181083, -1, -1
88, 4, 21.000000001, 89, 100
89, 2, 0.025141244, 90, 97
90, 3, 0.161016942, 91, 94
91, 10, 3.921500207, 92, 93
92,-1, 3.317562279, -1, -1
93,-1, 3.741629968, -1, -1
94, 6, 3.455393315, 95, 96
95,-1, 2.868899333, -1, -1
96,-1, 3.263823625, -1, -1
97, 4, 15.000000001, 98, 99
98,-1, 2.535298701, -1, -1
99,-1, 2.962541736, -1, -1
100, 10, 3.348700048, 101, 108
101, 3, 0.066306443, 102, 105
102, 11, 4.546288491, 103, 104
103,-1, 3.957987143, -1, -1
104,-1, 3.709227815, -1, -1
105, 7, 3.048821927, 106, 107
106,-1, 3.017456940, -1, -1
107,-1, 3.332080813, -1, -1
108, 11, 4.556499959, 109, 112
109, 0, 1.500000001, 110, 111
110,-1, 3.998891743, -1, -1
111,-1, 3.307422423, -1, -1
112,-1, 4.386221800, -1, -1
